Epoch: 0423, loss_ac: 11.8500, loss_reconstruction: 2.9221, Csen_loss: 0.5899, Csen_adv_loss: 0.8020, cls: 0.5842Test: accuracy: 0.6559 roc: 0.7122 parity: 0.0208 equality: 0.0269
Epoch: 0424, loss_ac: 11.7741, loss_reconstruction: 2.9503, Csen_loss: 0.588, Csen_adv_loss: 0.8041, cls: 0.5813Test: accuracy: 0.6524 roc: 0.7130 parity: 0.0192 equality: 0.0434
Epoch: 0425, loss_ac: 11.8510, loss_reconstruction: 2.9134, Csen_loss: 0.5898, Csen_adv_loss: 0.8042, cls: 0.6034Test: accuracy: 0.6516 roc: 0.7114 parity: 0.0112 equality: 0.0206
Epoch: 0426, loss_ac: 11.7168, loss_reconstruction: 2.9117, Csen_loss: 0.598, Csen_adv_loss: 0.8041, cls: 0.5925Test: accuracy: 0.6535 roc: 0.7104 parity: 0.0219 equality: 0.0343
Epoch: 0427, loss_ac: 11.6861, loss_reconstruction: 2.9312, Csen_loss: 0.5863, Csen_adv_loss: 0.8067, cls: 0.5800Test: accuracy: 0.6500 roc: 0.7110 parity: 0.0310 equality: 0.0429
Epoch: 0430, loss_ac: 11.7681, loss_reconstruction: 2.8777, Csen_loss: 0.589, Csen_adv_loss: 0.8085, cls: 0.5803Test: accuracy: 0.6528 roc: 0.7119 parity: 0.0149 equality: 0.0283
Epoch: 0431, loss_ac: 11.6471, loss_reconstruction: 2.9096, Csen_loss: 0.5911, Csen_adv_loss: 0.8055, cls: 0.5785Test: accuracy: 0.6602 roc: 0.7196 parity: 0.0127 equality: 0.0169
Epoch: 0432, loss_ac: 11.6983, loss_reconstruction: 2.8826, Csen_loss: 0.5941, Csen_adv_loss: 0.8080, cls: 0.5884Test: accuracy: 0.6504 roc: 0.7155 parity: 0.0282 equality: 0.0389
Epoch: 0433, loss_ac: 11.8316, loss_reconstruction: 2.9227, Csen_loss: 0.5897, Csen_adv_loss: 0.8050, cls: 0.5876Test: accuracy: 0.6582 roc: 0.7172 parity: 0.0211 equality: 0.0254
Epoch: 0434, loss_ac: 11.5707, loss_reconstruction: 2.8709, Csen_loss: 0.59, Csen_adv_loss: 0.8071, cls: 0.5738Test: accuracy: 0.6539 roc: 0.7162 parity: 0.0133 equality: 0.0226
Epoch: 0435, loss_ac: 11.6876, loss_reconstruction: 2.8841, Csen_loss: 0.5978, Csen_adv_loss: 0.8036, cls: 0.5922Test: accuracy: 0.6582 roc: 0.7163 parity: 0.0338 equality: 0.0449
Epoch: 0436, loss_ac: 11.6449, loss_reconstruction: 2.8974, Csen_loss: 0.5943, Csen_adv_loss: 0.8031, cls: 0.5866Test: accuracy: 0.6535 roc: 0.7135 parity: 0.0171 equality: 0.0183
Epoch: 0437, loss_ac: 11.6077, loss_reconstruction: 2.8673, Csen_loss: 0.588, Csen_adv_loss: 0.8029, cls: 0.5755Test: accuracy: 0.6512 roc: 0.7179 parity: 0.0149 equality: 0.0377
Epoch: 0439, loss_ac: 11.5001, loss_reconstruction: 2.8655, Csen_loss: 0.5919, Csen_adv_loss: 0.8016, cls: 0.5748Test: accuracy: 0.6512 roc: 0.7116 parity: 0.0318 equality: 0.0360
Epoch: 0441, loss_ac: 11.5971, loss_reconstruction: 2.8518, Csen_loss: 0.5883, Csen_adv_loss: 0.8008, cls: 0.5739Test: accuracy: 0.6543 roc: 0.7084 parity: 0.0378 equality: 0.0506
Epoch: 0442, loss_ac: 11.3544, loss_reconstruction: 2.9511, Csen_loss: 0.5921, Csen_adv_loss: 0.8003, cls: 0.5750Test: accuracy: 0.6520 roc: 0.7103 parity: 0.0349 equality: 0.0466
Epoch: 0443, loss_ac: 11.5261, loss_reconstruction: 2.8331, Csen_loss: 0.5954, Csen_adv_loss: 0.8017, cls: 0.5819Test: accuracy: 0.6500 roc: 0.7183 parity: 0.0142 equality: 0.0300
Epoch: 0444, loss_ac: 11.3306, loss_reconstruction: 2.8835, Csen_loss: 0.588, Csen_adv_loss: 0.8014, cls: 0.5804Test: accuracy: 0.6551 roc: 0.7118 parity: 0.0168 equality: 0.0243
Epoch: 0446, loss_ac: 11.5722, loss_reconstruction: 2.8613, Csen_loss: 0.5892, Csen_adv_loss: 0.8008, cls: 0.5923Test: accuracy: 0.6539 roc: 0.7175 parity: 0.0174 equality: 0.0369
Epoch: 0447, loss_ac: 11.4134, loss_reconstruction: 2.8584, Csen_loss: 0.5961, Csen_adv_loss: 0.8025, cls: 0.5843Test: accuracy: 0.6551 roc: 0.7133 parity: 0.0196 equality: 0.0180
Epoch: 0449, loss_ac: 11.3922, loss_reconstruction: 2.8899, Csen_loss: 0.595, Csen_adv_loss: 0.8023, cls: 0.5804Test: accuracy: 0.6539 roc: 0.7204 parity: 0.0109 equality: 0.0189
Epoch: 0450, loss_ac: 11.2883, loss_reconstruction: 2.8359, Csen_loss: 0.595, Csen_adv_loss: 0.8039, cls: 0.5748Test: accuracy: 0.6543 roc: 0.7112 parity: 0.0372 equality: 0.0429
Epoch: 0451, loss_ac: 11.2896, loss_reconstruction: 2.8877, Csen_loss: 0.5871, Csen_adv_loss: 0.8029, cls: 0.5801Test: accuracy: 0.6504 roc: 0.7160 parity: 0.0431 equality: 0.0477
Epoch: 0452, loss_ac: 11.2590, loss_reconstruction: 2.8332, Csen_loss: 0.5887, Csen_adv_loss: 0.8037, cls: 0.5664Test: accuracy: 0.6532 roc: 0.7218 parity: 0.0155 equality: 0.0269
Epoch: 0453, loss_ac: 11.1560, loss_reconstruction: 2.8283, Csen_loss: 0.5876, Csen_adv_loss: 0.8049, cls: 0.5756Test: accuracy: 0.6563 roc: 0.7155 parity: 0.0174 equality: 0.0211
Epoch: 0454, loss_ac: 11.2920, loss_reconstruction: 2.8901, Csen_loss: 0.589, Csen_adv_loss: 0.8031, cls: 0.5666Test: accuracy: 0.6543 roc: 0.7174 parity: 0.0437 equality: 0.0463
Epoch: 0455, loss_ac: 11.3401, loss_reconstruction: 2.7980, Csen_loss: 0.593, Csen_adv_loss: 0.8044, cls: 0.5809Test: accuracy: 0.6574 roc: 0.7226 parity: 0.0091 equality: 0.0069
Epoch: 0457, loss_ac: 11.1991, loss_reconstruction: 2.8942, Csen_loss: 0.589, Csen_adv_loss: 0.8042, cls: 0.5576Test: accuracy: 0.6532 roc: 0.7158 parity: 0.0401 equality: 0.0654
Epoch: 0458, loss_ac: 11.2780, loss_reconstruction: 2.8222, Csen_loss: 0.5909, Csen_adv_loss: 0.8041, cls: 0.5684Test: accuracy: 0.6563 roc: 0.7216 parity: 0.0168 equality: 0.0291
Epoch: 0459, loss_ac: 11.2607, loss_reconstruction: 2.8319, Csen_loss: 0.5919, Csen_adv_loss: 0.8023, cls: 0.5714Test: accuracy: 0.6535 roc: 0.7140 parity: 0.0406 equality: 0.0440
Epoch: 0460, loss_ac: 11.1636, loss_reconstruction: 2.8215, Csen_loss: 0.5904, Csen_adv_loss: 0.8056, cls: 0.5729Test: accuracy: 0.6582 roc: 0.7180 parity: 0.0411 equality: 0.0337
Epoch: 0461, loss_ac: 11.1591, loss_reconstruction: 2.8257, Csen_loss: 0.5839, Csen_adv_loss: 0.8051, cls: 0.5630Test: accuracy: 0.6559 roc: 0.7233 parity: 0.0167 equality: 0.0311
Epoch: 0462, loss_ac: 11.2743, loss_reconstruction: 2.8329, Csen_loss: 0.5909, Csen_adv_loss: 0.8042, cls: 0.5691Test: accuracy: 0.6574 roc: 0.7155 parity: 0.0453 equality: 0.0540
Epoch: 0463, loss_ac: 11.2460, loss_reconstruction: 2.7912, Csen_loss: 0.5883, Csen_adv_loss: 0.8069, cls: 0.5794Test: accuracy: 0.6590 roc: 0.7194 parity: 0.0441 equality: 0.0477
Epoch: 0464, loss_ac: 11.2525, loss_reconstruction: 2.8234, Csen_loss: 0.59, Csen_adv_loss: 0.8064, cls: 0.5577Test: accuracy: 0.6571 roc: 0.7255 parity: 0.0148 equality: 0.0163
Epoch: 0465, loss_ac: 11.1796, loss_reconstruction: 2.7874, Csen_loss: 0.5908, Csen_adv_loss: 0.8064, cls: 0.5553Test: accuracy: 0.6586 roc: 0.7207 parity: 0.0469 equality: 0.0577
Epoch: 0466, loss_ac: 11.1810, loss_reconstruction: 2.8132, Csen_loss: 0.5888, Csen_adv_loss: 0.8072, cls: 0.5750Test: accuracy: 0.6555 roc: 0.7196 parity: 0.0317 equality: 0.0391
Epoch: 0467, loss_ac: 11.1031, loss_reconstruction: 2.8216, Csen_loss: 0.588, Csen_adv_loss: 0.8071, cls: 0.5689Test: accuracy: 0.6528 roc: 0.7201 parity: 0.0242 equality: 0.0249
Epoch: 0468, loss_ac: 11.0097, loss_reconstruction: 2.8114, Csen_loss: 0.5896, Csen_adv_loss: 0.8061, cls: 0.5584Test: accuracy: 0.6563 roc: 0.7165 parity: 0.0402 equality: 0.0537
Epoch: 0469, loss_ac: 11.0920, loss_reconstruction: 2.8051, Csen_loss: 0.5891, Csen_adv_loss: 0.8058, cls: 0.5679Test: accuracy: 0.6598 roc: 0.7229 parity: 0.0238 equality: 0.0274
Epoch: 0470, loss_ac: 11.1012, loss_reconstruction: 2.7907, Csen_loss: 0.5885, Csen_adv_loss: 0.8064, cls: 0.5628Test: accuracy: 0.6645 roc: 0.7268 parity: 0.0227 equality: 0.0246
Epoch: 0471, loss_ac: 11.0371, loss_reconstruction: 2.7986, Csen_loss: 0.5901, Csen_adv_loss: 0.8069, cls: 0.5708Test: accuracy: 0.6613 roc: 0.7222 parity: 0.0249 equality: 0.0249
Epoch: 0472, loss_ac: 11.0545, loss_reconstruction: 2.7986, Csen_loss: 0.5917, Csen_adv_loss: 0.8082, cls: 0.5551Test: accuracy: 0.6520 roc: 0.7192 parity: 0.0406 equality: 0.0437
Epoch: 0473, loss_ac: 11.0002, loss_reconstruction: 2.8174, Csen_loss: 0.5925, Csen_adv_loss: 0.8058, cls: 0.5720Test: accuracy: 0.6512 roc: 0.7209 parity: 0.0260 equality: 0.0311
Epoch: 0474, loss_ac: 11.0354, loss_reconstruction: 2.7597, Csen_loss: 0.5872, Csen_adv_loss: 0.8068, cls: 0.5554Test: accuracy: 0.6610 roc: 0.7212 parity: 0.0145 equality: 0.0197
Epoch: 0475, loss_ac: 10.9842, loss_reconstruction: 2.7894, Csen_loss: 0.5953, Csen_adv_loss: 0.8048, cls: 0.5680Test: accuracy: 0.6504 roc: 0.7167 parity: 0.0584 equality: 0.0689
Epoch: 0476, loss_ac: 11.0539, loss_reconstruction: 2.7717, Csen_loss: 0.5886, Csen_adv_loss: 0.8061, cls: 0.5632Test: accuracy: 0.6617 roc: 0.7240 parity: 0.0154 equality: 0.0297
Epoch: 0477, loss_ac: 10.9782, loss_reconstruction: 2.7948, Csen_loss: 0.5866, Csen_adv_loss: 0.8043, cls: 0.5600Test: accuracy: 0.6574 roc: 0.7201 parity: 0.0453 equality: 0.0437
Epoch: 0478, loss_ac: 11.0179, loss_reconstruction: 2.7510, Csen_loss: 0.5872, Csen_adv_loss: 0.8069, cls: 0.5582Test: accuracy: 0.6512 roc: 0.7200 parity: 0.0419 equality: 0.0374
